"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2674.t1",35.745945278364,-3.04224178354625,2.71248444371747,-1.12157022341365,0.262045218074169,0.648389590905383
"g13528.t1",6968.93300511269,0.437335607816543,0.390083413140508,1.12113356549978,0.262231013033513,0.648547474391369
"g5143.t1",11.5778945162859,-3.47802663441738,3.10255029206767,-1.12102183913334,0.262278566456112,0.648547474391369
"g734.t1",723.727706436621,0.69178901862705,0.616982598725465,1.12124559113355,0.262183338215689,0.648547474391369
"g15154.t1",486.585151772879,0.541387777791127,0.483029905924684,1.12081627069182,0.262366076879543,0.648624105616035
"g7846.t1",3.40994691881072,2.69949362821589,2.40991701989501,1.12016040632532,0.262645412947828,0.64917483501815
"g15742.t1",513.62591237664,2.3434351561937,2.09245230929333,1.11994674659282,0.262736456078283,0.649260027983285
"g17698.t1",1578.94543983589,-0.445753303406731,0.398230621941478,-1.11933457360353,0.262997431426676,0.649765021109264
"g13972.t1",3175.2078230876,0.544679348575006,0.487030344296896,1.11836840343354,0.263409683218787,0.650643462035901
"g15684.t1",783.559305664837,-0.34209555989903,0.305970114676884,-1.11806854162961,0.263537720833676,0.650819643702877
"g15910.t1",1950.50547872353,0.468075573073384,0.418853314081772,1.11751669937128,0.263773463478234,0.650995797949204
"g15942.t1",4.27907629965574,2.22414203812971,1.9911920642166,1.11699020807657,0.26399851194964,0.650995797949204
"g17223.t1",723.051081392833,0.807659115329681,0.723336550391468,1.11657445609872,0.264176318495072,0.650995797949204
"g3532.t1",65.7197701934798,0.914947157652674,0.819361491574951,1.11665872397053,0.264140272598983,0.650995797949204
"g7188.t1",396.76876437238,1.53979302789891,1.37846797091645,1.11703214030805,0.263980583183949,0.650995797949204
"g7271.t1",7.75261700776904,-2.05520067392191,1.83956048738161,-1.11722375427146,0.263898666394995,0.650995797949204
"g7617.t1",539.79060329743,0.451147276017922,0.403960333794448,1.11681083085619,0.264075216898404,0.650995797949204
"g8799.t2",609.692613654355,-0.485166455562794,0.43443733253546,-1.11676971389928,0.264092801419016,0.650995797949204
"g8876.t1",924.136382116908,-0.782501318164966,0.700183504675036,-1.11756605652705,0.263752372570441,0.650995797949204
"g9955.t1",2505.21156648111,-0.390195377521839,0.349446182640691,-1.11661078845737,0.264160776777384,0.650995797949204
"g12096.t1",69.6380250682544,-0.957897235428809,0.858132267719274,-1.11625826397915,0.264311601092674,0.651189337513853
"g14930.t1",59.0587822346868,-1.66541431942622,1.49231914931895,-1.1159907183301,0.264426107629397,0.65133161862094
"g13234.t1",42.090545689129,1.48268166884217,1.32907888861218,1.11557085252507,0.264605874422493,0.651634552547754
"g10958.t1",13.4842131737949,1.68876205443337,1.51504509902082,1.11466124376418,0.264995614998987,0.652008916814218
"g2323.t1",45148.9725855618,0.463622716728136,0.415998569522914,1.11448151675098,0.265072669507425,0.652008916814218
"g2806.t1",2620.86803780237,-1.21901215719941,1.09398289292294,-1.11428813474625,0.265155595570927,0.652008916814218
"g5921.t1",497.10202290481,-0.507814135444165,0.455690844177885,-1.11438301193063,0.265114908107474,0.652008916814218
"g5947.t1",83.0814004688964,1.46214540496703,1.3118925366404,1.11453138433992,0.26505128818826,0.652008916814218
"g9009.t1",1564.87792975468,-0.518328700076431,0.465156699911492,-1.11430986627744,0.265146275765306,0.652008916814218
"g9440.t2",5046.18331395559,-0.482157339623418,0.432601410437251,-1.11455332319901,0.265041882019073,0.652008916814218
"g15957.t1",63.2564932516604,-1.91281271873524,1.71729770485043,-1.11385039025708,0.265343375158886,0.652069982093795
"g3164.t1",9.13704473114491,2.21453307930654,1.98798102750281,1.1139608721962,0.265295972997307,0.652069982093795
"g8203.t1",368.120519364573,1.22231464164915,1.09739501155516,1.11383287583653,0.265350890238587,0.652069982093795
"g10702.t1",131.747609215848,0.683049339833311,0.613556822716132,1.11326174617299,0.265596030638941,0.652287105465151
"g11489.t1",2683.99803272978,0.564085910912934,0.506891918360902,1.11283271735122,0.265780281034772,0.652287105465151
"g1452.t1",416.431720471283,1.33437512319355,1.19861776719543,1.11326159157124,0.265596097018245,0.652287105465151
"g15137.t1",2990.28614827389,0.331746958538318,0.298069194045262,1.11298639767497,0.265714271484601,0.652287105465151
"g17797.t1",507.8599643546,0.376440611415528,0.338156934918564,1.11321274989136,0.26561706809503,0.652287105465151
"g7350.t1",114.867897358039,2.07175293180255,1.86152155303379,1.11293523753519,0.265736244793072,0.652287105465151
"g7157.t1",139.530582885634,1.15281939149811,1.03606266646205,1.1126927248858,0.265840421133158,0.652295204815934
"g2442.t1",92.6921978633344,1.58628983015324,1.42601532830746,1.11239325318895,0.26596910420947,0.652471449317632
"g13555.t1",512.18405342161,0.572227135429179,0.514727097373659,1.11170975522545,0.266262964089325,0.65305274116031
"g1032.t1",7760.1636115312,0.221175993519955,0.198993518407714,1.11147335496019,0.266364652888681,0.653162554818484
"g12877.t1",640.086740387306,0.471379481336936,0.424372879973631,1.11076721341436,0.266668562466724,0.653711921418115
"g17772.t1",310.640690744289,1.33765603468894,1.20434891210388,1.11068812471644,0.266702615552424,0.653711921418115
"g1125.t1",2842.46159141326,-0.367084610276895,0.330835009422451,-1.10957002681707,0.26718435316493,0.654349295152479
"g11877.t1",299.617272501262,-0.638024246589904,0.575438382988101,-1.10876205941774,0.26753284183125,0.654349295152479
"g13682.t1",558.284798847608,0.716140241916691,0.645812891858209,1.10889740812719,0.267474442091159,0.654349295152479
"g14583.t1",36.9545129474551,1.74365871866933,1.57261137381392,1.1087664426848,0.26753095041873,0.654349295152479
"g17409.t1",5410.687435653,-0.546302917664235,0.492632622281362,-1.10894588168832,0.267453529037141,0.654349295152479
"g482.t1",606.267060817165,1.51869957293189,1.36927573136241,1.10912618850025,0.267375748744224,0.654349295152479
"g5747.t1",1250.81078186081,-0.512707264961449,0.46217873070022,-1.10932682727454,0.26728921598399,0.654349295152479
"g629.t1",822.067716452204,-0.464389236682158,0.418758103674086,-1.10896776111964,0.267444089914664,0.654349295152479
"g6744.t1",136.279621713144,1.77797192751241,1.6020337210129,1.10982178726442,0.267075828858034,0.654349295152479
"g9960.t1",2086.27638230322,-0.643981527402211,0.580567873695466,-1.10922694241261,0.267332292552095,0.654349295152479
"g10765.t1",3.0775550952285,2.42189237852781,2.18648027075097,1.10766715388472,0.268005589709239,0.654851164640549
"g11425.t1",423.326506265428,0.7067917066611,0.637890759668783,1.10801370916251,0.267855895325281,0.654851164640549
"g17114.t1",16.9251107817635,2.95520696330613,2.66805475532238,1.10762605505413,0.268023346141221,0.654851164640549
"g4064.t1",5401.1026749529,0.223561380635452,0.20178085383674,1.107941493876,0.267887083943035,0.654851164640549
"g8605.t1",110.318293174619,-0.765358386558724,0.690977070362346,-1.10764657669085,0.268014479825708,0.654851164640549
"g14596.t1",479.192234240078,0.527278542159514,0.476141269068511,1.10739937160046,0.268121297499349,0.65488157464289
"g8232.t1",15.2652847394379,1.7547155549488,1.58463203073834,1.1073331353344,0.268149923252609,0.65488157464289
"g14427.t1",1481.82233123012,0.236029739646612,0.213238107148791,1.10688348720859,0.268344306084938,0.655077484924644
"g4514.t1",292.451274390403,-1.17072509533452,1.05761779331691,-1.10694534711153,0.268317558315559,0.655077484924644
"g16990.t1",416.336068028452,-0.594766473707782,0.537645469715105,-1.10624288162038,0.2686214069493,0.655614475999609
"g7398.t1",565.140558444676,-0.8654504169987,0.782448433623915,-1.10607981281317,0.268691975488615,0.655647269978172
"g16112.t1",521.389723680665,1.19521919746089,1.08089810558012,1.10576491094821,0.268828286287385,0.655840436529342
"g12639.t1",486.640293684646,1.59123873963271,1.43953535358132,1.10538357788433,0.268993416547947,0.655915167916948
"g17456.t1",365.625537644143,0.583548650449248,0.528018864626689,1.10516629147676,0.26908754013184,0.655915167916948
"g17498.t1",161.599939234381,-1.20348627157984,1.08895470225593,-1.10517569655252,0.269083465596543,0.655915167916948
"g5028.t1",113.86948198973,2.05483678811506,1.8590589678053,1.10531017235074,0.269025211645491,0.655915167916948
"g17774.t1",509.171796216157,0.665354509984255,0.60212135053623,1.10501730156506,0.26915209227415,0.655933194083275
"g4315.t1",51.0051583670423,1.42202388069934,1.28727187263251,1.10468030175417,0.269298141770498,0.656010502007692
"g5761.t1",16.0539316925507,2.31560837449845,2.09596531869231,1.10479326821265,0.269249178133893,0.656010502007692
"g11535.t1",1318.48913818663,-0.532979226854314,0.482543765107992,-1.10451997392409,0.269367643982005,0.656017783965224
"g1765.t1",32.3293971948861,1.81276827156273,1.64139113382164,1.10440968895822,0.269415459727091,0.656017783965224
"g5721.t1",8.06074118285648,-2.94547306721525,2.66784964610793,-1.10406261893819,0.269565975284907,0.656245042929485
"g764.t1",795.439155177047,-0.482249104885361,0.437061873860426,-1.10338863608901,0.269858429517699,0.656817674898222
"g17942.t1",2408.7373400096,-0.402318103395295,0.364792078718971,-1.10286962591979,0.270083786376929,0.656963767526185
"g4233.t1",10.0626341474241,2.16235354447347,1.96068729691648,1.10285487536648,0.270090193027931,0.656963767526185
"g8995.t1",3039.57289590386,-0.271687393779501,0.246309087980066,-1.10303438662194,0.270012232462412,0.656963767526185
"g1458.t1",771.026302421401,0.415775582046476,0.377053994718886,1.10269507250933,0.270159607351571,0.656985406336362
"g18159.t1",38.7270554719567,1.67384247189495,1.51812694133769,1.10257082350443,0.27021358643322,0.656985406336362
"g13518.t1",148.828294569107,2.36821725276635,2.14923754517065,1.10188715904752,0.270510731813257,0.657360593362002
"g18029.t1",28.0147280763018,-1.76992531899151,1.6067487168579,-1.10155701412522,0.27065430495255,0.657360593362002
"g5879.t1",2.57808006527807,2.1773114753001,1.97642349994706,1.10164217100152,0.270617267005788,0.657360593362002
"g6458.t1",96.4784542556789,1.95644479651937,1.77605051657076,1.10157046675504,0.270648453663879,0.657360593362002
"g9446.t1",273.546747218711,0.841720190120072,0.763790703930826,1.10202989613278,0.270448674601943,0.657360593362002
"g7983.t1",11.2812643135587,2.23646884795811,2.03061852410761,1.10137321284457,0.270734258925184,0.657391523678817
"g8141.t1",4858.15288762341,0.607050599447371,0.551230575495609,1.10126438269788,0.270781607914758,0.657391523678817
"g13297.t1",72.3476459859395,-0.536040882458758,0.486855086835169,-1.10102758901694,0.270884649909825,0.657470746836377
"g474.t1",2423.82257168065,0.386731637888139,0.35127847204501,1.1009260989913,0.27092882204507,0.657470746836377
"g7179.t1",371.616228103121,0.671540688215165,0.610056893887674,1.1007837054929,0.270990805173771,0.657482131115051
"g16965.t1",579.124499465778,-0.524470373995083,0.476528237181612,-1.10060712686623,0.271067682401332,0.657495895961197
"g5480.t1",2120.09291191602,-0.310042271919692,0.281726633090083,-1.10050749735313,0.271111064803798,0.657495895961197
"g17157.t1",12.4624586125176,3.40948040424523,3.09877763012505,1.10026623759629,0.271216137998647,0.657611747236947
"g1164.t1",13.2398912928401,-1.97482145636809,1.79540197110938,-1.09993276611357,0.271361417073084,0.657790172177074
"g11722.t1",124.520615462408,1.27229405887404,1.15715798208715,1.09949901272705,0.271550464377006,0.657790172177074
"g14947.t1",10.573333285744,2.74084769023674,2.49423425743662,1.09887340455887,0.271823288605409,0.657790172177074
"g16411.t1",214.567730964384,0.650504190199203,0.592093454416734,1.09865121012021,0.271920231509937,0.657790172177074
"g17182.t1",3760.11767671217,0.31984169299893,0.290852585354399,1.09966941710079,0.271476184490665,0.657790172177074
"g17857.t1",187.521064666802,1.15610006129547,1.0517686712437,1.0991961378051,0.271682523011409,0.657790172177074
"g260.t1",5.32531447055193,3.46349731981335,3.14916874654363,1.09981318835795,0.271413524901704,0.657790172177074
"g4825.t1",976.312319162238,0.493859537571025,0.449492915135485,1.09870371910571,0.27189731982891,0.657790172177074
"g5756.t1",1332.2326405949,-0.669438995673375,0.609174520070423,-1.09892809632942,0.271799430345881,0.657790172177074
"g5910.t1",2.59724006196084,2.82156954117153,2.56771443962039,1.09886422634624,0.271827292569099,0.657790172177074
"g7570.t1",659.644410618722,-0.309547341015706,0.28157686360426,-1.09933514086852,0.271621909844419,0.657790172177074
"g17944.t1",1871.28249707404,-1.57032561234869,1.42955218334622,-1.09847379525031,0.271997654189027,0.657838794409541
"g8428.t1",7774.94471178026,0.894192203536541,0.814697950132255,1.09757512387429,0.272390060268689,0.658649037430147
"g11925.t1",952.389343241657,0.501339883725008,0.456859557080272,1.09736105101752,0.27248359258032,0.658736403718506
"g14214.t1",131.916502748973,0.693806357087784,0.632419171646647,1.09706724304594,0.272611998385501,0.65876927636808
"g5471.t1",44995.0183140565,-0.432298785604119,0.394040240366064,-1.09709299030605,0.272600744150818,0.65876927636808
"g17420.t1",23164.9688116144,-0.421043463170534,0.383907544794453,-1.09673141067327,0.27275882123084,0.65898531209371
"g11470.t1",84.2389844760979,-1.20568134171502,1.09961112816425,-1.09646156794343,0.272876833196714,0.659131664442326
"g13702.t1",1521.41745832787,0.309351461410896,0.282228767102588,1.09610180629974,0.273034224265303,0.659234327302465
"g9956.t1",28303.6600710488,0.117500937062053,0.107188074280277,1.09621278160861,0.27298566738139,0.659234327302465
"g6871.t1",10754.2126626051,0.261445692927338,0.238597477008087,1.09576050931367,0.273183594664544,0.659456233144784
"g7351.t1",538.529248330554,0.531358746129786,0.485095545886467,1.09536925382149,0.27335489840196,0.659730980875057
"g2394.t1",23.7206779237611,-2.40454679516173,2.19564438704688,-1.09514400845021,0.273453551087081,0.659785651258528
"g6177.t1",2213.0986458536,3.0197610194059,2.75774628713011,1.09501045600118,0.273512055714516,0.659785651258528
"g9023.t1",2815.44861019206,-0.232271717031545,0.212135055076084,-1.0949237830977,0.273550028641345,0.659785651258528
"g1346.t1",151.087301708142,3.16312749360436,2.88970724906218,1.09461866582884,0.273683734569448,0.65996943431792
"g11979.t1",134.450982148757,-0.832875894818603,0.761384123311493,-1.09389711358331,0.274000104841619,0.660437031060348
"g4342.t1",1551.60853827874,-0.356800043046104,0.326207428104671,-1.09378270482429,0.274050291208555,0.660437031060348
"g84.t1",471.619727653013,-0.460341819038511,0.42085279449316,-1.0938309666992,0.274029119964259,0.660437031060348
"g6966.t1",11.0500644750051,2.73066898515197,2.49688319664594,1.09363104722723,0.274116826773182,0.660458682353357
"g15777.t1",13.9832822341398,2.27070681128874,2.07656724444035,1.09349062370514,0.274178443539311,0.660468475662705
"g1018.t1",3.82746389822336,3.46674987992001,3.17114487421016,1.09321712423608,0.274298480173569,0.660618962953175
"g1524.t1",8329.33838986939,-0.303956513327287,0.278151456930284,-1.09277340008135,0.274493303362466,0.660810813800642
"g16189.t1",7050.56936807324,0.398141044375898,0.364329569276256,1.09280464159637,0.274479583253762,0.660810813800642
"g3346.t1",1705.82205633948,0.600625776076545,0.549796399819711,1.0924512715498,0.274634797519361,0.660946387903414
"g6741.t1",804.07932714288,-0.585678642435266,0.536147725276654,-1.09238296615556,0.274664806893637,0.660946387903414
"g2962.t1",284.644909419723,-0.748600125426035,0.685641445963156,-1.09182449490701,0.27491025032736,0.6612597008503
"g8432.t1",21.5706642593023,-3.36500779526936,3.08168406690124,-1.09193795412422,0.274860373835044,0.6612597008503
"g10716.t1",239.249914694906,1.08797037216461,0.996955161879476,1.09129318324964,0.275143896309855,0.661544385931679
"g13333.t1",666.648237127265,1.0282757036074,0.942211198618821,1.09134311406481,0.275121933307049,0.661544385931679
"g928.t1",273.108400694616,1.47053753890103,1.34768967815308,1.09115441242846,0.275204943535952,0.661552562215875
"g12733.t1",2070.02214634557,0.248314669922964,0.227732544518305,1.0903784983749,0.275546449341952,0.662048037261517
"g13962.t1",28.5923110241285,1.33102206927151,1.22084285576365,1.09024848119288,0.275603702540206,0.662048037261517
